7; 8; 400; 0.613615
7; 8; 800; 2.054051
8; 1; 100; 0.280561
8; 1; 200; 0.451183
8; 1; 400; 1.497228
8; 1; 800; 9.163168
8; 2; 100; 0.280398
8; 2; 200; 0.380776
8; 2; 400; 0.955779
8; 2; 800; 4.915957
8; 3; 100; 0.280536
8; 3; 200; 0.370720
8; 3; 400; 0.782777
8; 3; 800; 3.592858
8; 4; 100; 0.280378
8; 4; 200; 0.380830
8; 4; 400; 0.713326
8; 4; 800; 2.820860
8; 5; 100; 0.280332
8; 5; 200; 0.370752
8; 5; 400; 0.652313
8; 5; 800; 2.419113
8; 6; 100; 0.280449
8; 6; 200; 0.350791
8; 6; 400; 0.622469
8; 6; 800; 2.177889
8; 7; 100; 0.290466
8; 7; 200; 0.350762
8; 7; 400; 0.602533
8; 7; 800; 2.144573
8; 8; 100; 0.300414
8; 8; 200; 0.732003
8; 8; 400; 0.782316
8; 8; 800; 1.916230
1; 1; 1600; 554.499552
1; 2; 1600; 279.563921
1; 3; 1600; 191.304640
1; 4; 1600; 141.129247
1; 5; 1600; 144.044696
1; 6; 1600; 111.896861
1; 7; 1600; 125.639197
1; 8; 1600; 122.047280
2; 1; 1600; 278.876653
2; 2; 1600; 140.545964
2; 3; 1600; 93.708480
2; 4; 1600; 70.082084
2; 5; 1600; 57.060238
2; 6; 1600; 47.688271
2; 7; 1600; 40.964791
2; 8; 1600; 35.889617
3; 1; 1600; 187.152510
3; 2; 1600; 95.534116
3; 3; 1600; 64.214769
3; 4; 1600; 47.934335
3; 5; 1600; 37.729395
3; 6; 1600; 31.540458
3; 7; 1600; 27.768602
3; 8; 1600; 25.875288
4; 1; 1600; 140.988600
4; 2; 1600; 71.747152
4; 3; 1600; 48.295055
4; 4; 1600; 35.229265
4; 5; 1600; 28.437365
4; 6; 1600; 24.021055
4; 7; 1600; 20.943305
4; 8; 1600; 18.621705
5; 1; 1600; 113.202241
5; 2; 1600; 57.818363
5; 3; 1600; 37.954980
5; 4; 1600; 28.544568
5; 5; 1600; 23.142892
5; 6; 1600; 19.853984
5; 7; 1600; 17.217725
5; 8; 1600; 15.381155
6; 1; 1600; 95.065423
6; 2; 1600; 47.170587
6; 3; 1600; 31.920796
6; 4; 1600; 24.372501
6; 5; 1600; 19.705198
6; 6; 1600; 16.778251
6; 7; 1600; 14.862592
6; 8; 1600; 13.219265
7; 1; 1600; 80.612344
7; 2; 1600; 40.663744
7; 3; 1600; 27.740230
7; 4; 1600; 20.972518
7; 5; 1600; 17.259837
7; 6; 1600; 14.581647
7; 7; 1600; 12.870090
7; 8; 1600; 14.707332
8; 1; 1600; 69.518693
8; 2; 1600; 35.417423
8; 3; 1600; 24.204280
8; 4; 1600; 18.433518
8; 5; 1600; 15.048691
8; 6; 1600; 13.191696
8; 7; 1600; 11.390893
8; 8; 1600; 15.231694
