6; 7; 100; 0.240402
6; 7; 200; 0.331010
6; 7; 400; 0.623495
6; 7; 800; 2.351845
6; 8; 100; 0.240496
6; 8; 200; 0.341090
6; 8; 400; 0.623452
6; 8; 800; 2.243353
7; 1; 100; 0.207055
7; 1; 200; 0.396447
7; 1; 400; 1.583229
7; 1; 800; 10.411758
7; 2; 100; 0.206571
7; 2; 200; 0.326699
7; 2; 400; 0.985004
7; 2; 800; 5.533439
7; 3; 100; 0.205521
7; 3; 200; 0.305989
7; 3; 400; 0.786653
7; 3; 800; 3.904268
7; 4; 100; 0.206719
7; 4; 200; 0.295947
7; 4; 400; 0.691461
7; 4; 800; 3.126222
7; 5; 100; 0.207188
7; 5; 200; 0.292710
7; 5; 400; 0.635598
7; 5; 800; 2.635847
7; 6; 100; 0.210164
7; 6; 200; 0.295023
7; 6; 400; 0.604421
7; 6; 800; 2.331528
7; 7; 100; 0.214148
7; 7; 200; 0.309216
7; 7; 400; 0.583025
7; 7; 800; 2.292218
7; 8; 100; 0.239076
7; 8; 200; 0.319270
7; 8; 400; 0.606110
7; 8; 800; 2.023161
8; 1; 100; 0.280419
8; 1; 200; 0.451192
8; 1; 400; 1.497614
8; 1; 800; 9.167640
8; 2; 100; 0.280382
8; 2; 200; 0.400853
8; 2; 400; 0.975263
8; 2; 800; 4.935436
8; 3; 100; 0.280479
8; 3; 200; 0.360815
8; 3; 400; 0.783116
8; 3; 800; 3.531253
8; 4; 100; 0.280456
8; 4; 200; 0.360825
8; 4; 400; 0.702593
8; 4; 800; 2.863396
8; 5; 100; 0.280586
8; 5; 200; 0.370890
8; 5; 400; 0.672988
8; 5; 800; 2.406219
8; 6; 100; 0.280410
8; 6; 200; 0.370830
8; 6; 400; 0.652590
8; 6; 800; 2.168502
8; 7; 100; 0.280503
8; 7; 200; 0.360813
8; 7; 400; 0.612499
8; 7; 800; 2.018291
8; 8; 100; 0.310555
8; 8; 200; 0.370793
8; 8; 400; 0.622346
8; 8; 800; 1.957370
1; 1; 1600; 556.480213
1; 2; 1600; 281.910845
1; 3; 1600; 192.265172
1; 4; 1600; 159.811032
1; 5; 1600; 144.319863
1; 6; 1600; 113.121147
1; 7; 1600; 126.382906
1; 8; 1600; 120.021956
2; 1; 1600; 280.129217
2; 2; 1600; 142.387209
2; 3; 1600; 95.978216
2; 4; 1600; 69.254793
2; 5; 1600; 57.202611
2; 6; 1600; 47.930292
2; 7; 1600; 40.390781
2; 8; 1600; 37.938461
3; 1; 1600; 187.909151
3; 2; 1600; 94.243881
3; 3; 1600; 64.129157
3; 4; 1600; 46.981542
3; 5; 1600; 37.588153
3; 6; 1600; 31.570208
3; 7; 1600; 27.932206
3; 8; 1600; 24.854251
4; 1; 1600; 141.461182
4; 2; 1600; 71.574707
4; 3; 1600; 47.388280
4; 4; 1600; 35.309891
4; 5; 1600; 28.488787
4; 6; 1600; 24.151069
4; 7; 1600; 21.024986
4; 8; 1600; 20.112884
5; 1; 1600; 113.572072
5; 2; 1600; 56.414019
5; 3; 1600; 37.956762
5; 4; 1600; 28.587217
5; 5; 1600; 23.159611
5; 6; 1600; 19.685597
5; 7; 1600; 17.408336
5; 8; 1600; 17.823895
6; 1; 1600; 95.279108
6; 2; 1600; 48.093147
6; 3; 1600; 31.941402
6; 4; 1600; 24.269109
6; 5; 1600; 19.677059
6; 6; 1600; 16.678787
6; 7; 1600; 14.614638
6; 8; 1600; 13.166294
7; 1; 1600; 80.718891
7; 2; 1600; 40.928785
7; 3; 1600; 27.553004
7; 4; 1600; 21.015636
7; 5; 1600; 17.120067
7; 6; 1600; 14.547401
7; 7; 1600; 12.784722
7; 8; 1600; 14.136751
8; 1; 1600; 69.740007
8; 2; 1600; 35.460592
8; 3; 1600; 24.084217
8; 4; 1600; 18.506167
8; 5; 1600; 15.073944
8; 6; 1600; 12.960563
8; 7; 1600; 11.510002
8; 8; 1600; 10.410172
